shoe_type,variable,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
glycerin,x,32,-0.090145,-0.12021,-0.15747,-0.20054,-0.24864,-0.3088,-0.37717,-0.44548,-0.5113,-0.58639,-0.65305,-0.68965,-0.69468,-0.69224,-0.68572,-0.67656,-0.65235,-0.61224,-0.57242,-0.5463,-0.52889,-0.51771,-0.51639,-0.52646,-0.55164,-0.58728,-0.62818,-0.67626,-0.73547,-0.79929,-0.8624,-0.92494,-0.98822,-1.0495,-1.1073,-1.1621,-1.2145,-1.2649,-1.3138,-1.3617,-1.4095,-1.4588,-1.5101,-1.5632,-1.6156,-1.6658,-1.712,-1.7551,-1.7943,-1.83,-1.8625,-1.8929,-1.9224,-1.9524,-1.983,-2.0132,-2.0421,-2.0707,-2.0993,-2.1276,-2.1549,-2.1808,-2.2058,-2.2307,-2.2555,-2.2804,-2.3055,-2.3311,-2.3568,-2.3823,-2.407,-2.4307,-2.4534,-2.4755,-2.4965,-2.5164,-2.5354,-2.5535,-2.5702,-2.586,-2.601,-2.6156,-2.6295,-2.6425,-2.6549,-2.6672,-2.6791,-2.6904,-2.7015,-2.7123,-2.7218,-2.7291,-2.7352,-2.7404,-2.7449,-2.7484,-2.752,-2.755,-2.7568,-2.7575,-2.758,-2.7575,-2.7559,-2.7521,-2.7467,-2.7396,-2.7316,-2.7215,-2.7099,-2.6974,-2.6837,-2.6677,-2.6498,-2.631,-2.6119,-2.5923,-2.5719,-2.5504,-2.5275,-2.5033,-2.478,-2.4519,-2.4248,-2.3969,-2.3683,-2.3389,-2.3086,-2.2771,-2.2446,-2.2117,-2.1783,-2.144,-2.1085,-2.0716,-2.0338,-1.9955,-1.957,-1.9177,-1.8774,-1.836,-1.7942,-1.7525,-1.7112,-1.67,-1.6288,-1.5877,-1.5465,-1.5047,-1.4618,-1.4178,-1.3732,-1.3288,-1.2847,-1.2403,-1.1954,-1.1508,-1.1073,-1.065,-1.0237,-0.98284,-0.94213,-0.90151,-0.86157,-0.82289,-0.78565,-0.74965,-0.71452,-0.67987,-0.64546,-0.6118,-0.57954,-0.54892,-0.51961,-0.49157,-0.46483,-0.4394,-0.41516,-0.39172,-0.36862,-0.34568,-0.32311,-0.30132,-0.28067,-0.26094,-0.24194,-0.22361,-0.20572,-0.18844,-0.17214,-0.15715,-0.14315,-0.12996,-0.11753,-0.10575,-0.094341,-0.083475,-0.073504,-0.064579,-0.056259,-0.048625,-0.041813
glycerin,x,33,-0.013487,-0.012547,-0.011103,-0.0093345,-0.0071589,-0.0036006,0.00080713,0.0053121,0.0098736,0.014841,0.020352,0.026701,0.035208,0.045109,0.055182,0.067864,0.083011,0.095981,0.105,0.10845,0.10371,0.0913,0.071664,0.042951,0.011436,-0.024864,-0.069646,-0.11404,-0.14884,-0.17708,-0.20275,-0.22555,-0.24416,-0.26215,-0.28511,-0.31348,-0.34809,-0.39154,-0.44321,-0.50417,-0.57284,-0.64365,-0.71246,-0.77953,-0.84285,-0.89979,-0.95102,-0.99805,-1.0417,-1.0823,-1.121,-1.1591,-1.1982,-1.2383,-1.2787,-1.3191,-1.3596,-1.4003,-1.4407,-1.4802,-1.5188,-1.5569,-1.5951,-1.6335,-1.6715,-1.7084,-1.7439,-1.7783,-1.8114,-1.8433,-1.8739,-1.9035,-1.9325,-1.9609,-1.9889,-2.0167,-2.0446,-2.0727,-2.1007,-2.1283,-2.1554,-2.1822,-2.2089,-2.2353,-2.2604,-2.2834,-2.3045,-2.3237,-2.3414,-2.3575,-2.3726,-2.3872,-2.4013,-2.4143,-2.4258,-2.4361,-2.4454,-2.4544,-2.4633,-2.4718,-2.4795,-2.4863,-2.4925,-2.4981,-2.5024,-2.5051,-2.5057,-2.5047,-2.5017,-2.4969,-2.4903,-2.4825,-2.4736,-2.4645,-2.4555,-2.4465,-2.4367,-2.4259,-2.4146,-2.4029,-2.3908,-2.3774,-2.3622,-2.3451,-2.3264,-2.3063,-2.2844,-2.2607,-2.2352,-2.208,-2.1792,-2.1496,-2.1197,-2.0895,-2.0587,-2.0268,-1.9938,-1.9596,-1.9245,-1.8883,-1.8511,-1.8129,-1.7741,-1.7349,-1.6956,-1.656,-1.6159,-1.5753,-1.534,-1.4921,-1.4497,-1.4069,-1.3641,-1.3215,-1.2795,-1.2379,-1.1965,-1.1553,-1.1144,-1.0738,-1.0336,-0.99358,-0.95367,-0.91401,-0.87483,-0.83635,-0.79858,-0.7612,-0.72454,-0.68911,-0.6551,-0.62225,-0.59016,-0.55839,-0.52703,-0.4967,-0.46801,-0.44081,-0.41454,-0.38886,-0.36373,-0.33945,-0.31612,-0.29363,-0.27153,-0.25022,-0.23026,-0.21193,-0.19478,-0.17827,-0.16189,-0.14535,-0.12942,-0.11505,-0.10246,-0.090966,-0.080471,-0.070831,-0.061805,-0.053475,-0.045965
glycerin,x,34,-0.011771,-0.037753,-0.072623,-0.11443,-0.16141,-0.22483,-0.306,-0.39303,-0.47515,-0.56121,-0.65071,-0.72784,-0.78034,-0.82069,-0.85567,-0.87897,-0.88713,-0.8903,-0.89327,-0.89892,-0.90822,-0.9231,-0.94548,-0.97394,-1.0099,-1.0538,-1.1066,-1.1642,-1.2257,-1.2912,-1.3615,-1.4333,-1.5047,-1.5731,-1.6383,-1.6995,-1.7571,-1.8102,-1.8583,-1.902,-1.9439,-1.9859,-2.0282,-2.071,-2.114,-2.1577,-2.2026,-2.2483,-2.293,-2.3354,-2.3755,-2.4141,-2.4518,-2.4885,-2.524,-2.5583,-2.5917,-2.6243,-2.656,-2.6869,-2.7171,-2.747,-2.7768,-2.806,-2.8346,-2.863,-2.8915,-2.9195,-2.9467,-2.9725,-2.9975,-3.0225,-3.0475,-3.0723,-3.0958,-3.1179,-3.1381,-3.1571,-3.1753,-3.1926,-3.2089,-3.2247,-3.2397,-3.2539,-3.2669,-3.2789,-3.2901,-3.3007,-3.3105,-3.3193,-3.3268,-3.3329,-3.3374,-3.3407,-3.3431,-3.3445,-3.3448,-3.3441,-3.3428,-3.34,-3.3355,-3.3288,-3.3205,-3.3112,-3.3011,-3.2905,-3.2791,-3.267,-3.2539,-3.2396,-3.2241,-3.2075,-3.1897,-3.1704,-3.1493,-3.1267,-3.103,-3.0781,-3.0521,-3.0251,-2.9973,-2.9686,-2.939,-2.9082,-2.8763,-2.8431,-2.8085,-2.7729,-2.7362,-2.6985,-2.6598,-2.6201,-2.5794,-2.5377,-2.4952,-2.4522,-2.4088,-2.3647,-2.3198,-2.274,-2.2275,-2.1805,-2.1332,-2.0856,-2.0376,-1.9891,-1.9403,-1.8909,-1.8412,-1.791,-1.7402,-1.689,-1.6374,-1.5856,-1.5337,-1.482,-1.4307,-1.3794,-1.3281,-1.2768,-1.2258,-1.1755,-1.126,-1.0774,-1.0294,-0.98208,-0.9355,-0.88981,-0.84515,-0.80155,-0.75902,-0.71757,-0.67762,-0.63931,-0.60274,-0.56791,-0.5347,-0.50274,-0.47173,-0.44182,-0.41323,-0.38607,-0.3602,-0.33544,-0.31171,-0.28882,-0.26677,-0.24571,-0.22588,-0.20736,-0.18979,-0.17304,-0.15701,-0.14145,-0.12637,-0.11228,-0.09966,-0.088269,-0.077663,-0.06801,-0.059475
glycerin,x,35,-0.0028973,0.0016606,0.0073533,0.013845,0.021211,0.030123,0.040286,0.051602,0.065018,0.079821,0.095053,0.11167,0.1292,0.14525,0.1595,0.17169,0.1798,0.18424,0.18138,0.16819,0.14557,0.11061,0.067265,0.024811,-0.03112,-0.091746,-0.13519,-0.16616,-0.19302,-0.20919,-0.21403,-0.21731,-0.22658,-0.24428,-0.27202,-0.30644,-0.34748,-0.40694,-0.47629,-0.5433,-0.61031,-0.6816,-0.75323,-0.81998,-0.88343,-0.94769,-1.0169,-1.0886,-1.1566,-1.218,-1.2773,-1.3357,-1.3913,-1.4423,-1.4908,-1.5391,-1.5876,-1.6351,-1.6811,-1.7257,-1.7694,-1.8121,-1.8542,-1.8958,-1.9364,-1.9753,-2.0127,-2.0489,-2.0838,-2.1172,-2.1494,-2.1808,-2.2111,-2.2404,-2.2694,-2.2984,-2.3274,-2.3562,-2.385,-2.414,-2.4431,-2.4719,-2.5005,-2.529,-2.5571,-2.5845,-2.6111,-2.6365,-2.6607,-2.6838,-2.7053,-2.7246,-2.742,-2.7577,-2.7718,-2.7845,-2.7965,-2.8082,-2.8197,-2.8307,-2.8408,-2.8505,-2.8591,-2.8653,-2.8684,-2.8702,-2.8704,-2.8685,-2.8632,-2.8559,-2.8473,-2.8367,-2.8246,-2.8116,-2.7979,-2.7836,-2.7683,-2.7516,-2.7336,-2.7144,-2.6942,-2.6727,-2.6501,-2.6266,-2.602,-2.576,-2.5483,-2.5185,-2.4869,-2.454,-2.4201,-2.3848,-2.3483,-2.3106,-2.2713,-2.2309,-2.1896,-2.1472,-2.1041,-2.0606,-2.0164,-1.9715,-1.9262,-1.8808,-1.8351,-1.7888,-1.7412,-1.6926,-1.644,-1.596,-1.5484,-1.5008,-1.453,-1.4051,-1.3573,-1.3101,-1.2634,-1.2168,-1.1701,-1.1235,-1.077,-1.0308,-0.98511,-0.93979,-0.89514,-0.85142,-0.80855,-0.76675,-0.72611,-0.68657,-0.64817,-0.61087,-0.57453,-0.53936,-0.50574,-0.47369,-0.44284,-0.4132,-0.38474,-0.35741,-0.3318,-0.30821,-0.28636,-0.266,-0.2469,-0.22888,-0.2118,-0.19542,-0.17962,-0.16433,-0.14961,-0.13536,-0.12163,-0.10897,-0.097746,-0.087423,-0.077929,-0.069261,-0.061186,-0.053704,-0.046944
glycerin,x,36,-0.0089244,-0.0092012,-0.0076111,-0.0046773,-0.000746,0.0065677,0.017074,0.029295,0.04274,0.059985,0.079256,0.098162,0.11631,0.13523,0.15313,0.16811,0.18184,0.19476,0.20441,0.20874,0.20966,0.20871,0.20631,0.20085,0.18788,0.16902,0.1491,0.129,0.10782,0.086408,0.06631,0.047206,0.02798,0.0070958,-0.017122,-0.045464,-0.077687,-0.11354,-0.1551,-0.20372,-0.25813,-0.31445,-0.37342,-0.43301,-0.49139,-0.54657,-0.6005,-0.653,-0.70342,-0.7519,-0.79902,-0.8439,-0.88557,-0.92364,-0.9591,-0.99311,-1.027,-1.0608,-1.0943,-1.1276,-1.1601,-1.1919,-1.2229,-1.2531,-1.2826,-1.3116,-1.3403,-1.3687,-1.397,-1.4252,-1.4528,-1.4793,-1.505,-1.5305,-1.5564,-1.5833,-1.6108,-1.6379,-1.6641,-1.6899,-1.7148,-1.7375,-1.7573,-1.7754,-1.7921,-1.8075,-1.8215,-1.8345,-1.8468,-1.8588,-1.8707,-1.8822,-1.8932,-1.9038,-1.9146,-1.9248,-1.9334,-1.9398,-1.9451,-1.9498,-1.9544,-1.9594,-1.9645,-1.969,-1.9721,-1.975,-1.9777,-1.9796,-1.98,-1.979,-1.977,-1.9746,-1.972,-1.9684,-1.9643,-1.9599,-1.9546,-1.948,-1.9404,-1.9317,-1.9207,-1.9079,-1.8942,-1.8801,-1.8652,-1.8493,-1.8323,-1.814,-1.7943,-1.7738,-1.7531,-1.7319,-1.7102,-1.6879,-1.6651,-1.6419,-1.618,-1.5933,-1.5674,-1.5403,-1.5124,-1.4841,-1.4553,-1.4258,-1.3957,-1.3657,-1.3362,-1.3067,-1.2765,-1.2448,-1.2116,-1.1777,-1.1439,-1.1103,-1.0768,-1.0436,-1.011,-0.97931,-0.94834,-0.91785,-0.88731,-0.85658,-0.82556,-0.79442,-0.7634,-0.73277,-0.70295,-0.67393,-0.64545,-0.61729,-0.58927,-0.56141,-0.53384,-0.50691,-0.48089,-0.4556,-0.43086,-0.4069,-0.38395,-0.36182,-0.34058,-0.32045,-0.30158,-0.28394,-0.26711,-0.25061,-0.23407,-0.21767,-0.20159,-0.18599,-0.17058,-0.15549,-0.14132,-0.12849,-0.11648,-0.10538,-0.095465,-0.086714,-0.078614,-0.07132,-0.065015
glycerin,x,37,-0.0084806,-0.0053987,-0.00079352,0.0048332,0.012576,0.023539,0.036032,0.049535,0.065193,0.082163,0.10006,0.11975,0.14044,0.16167,0.18489,0.20692,0.22454,0.2404,0.25279,0.25845,0.2603,0.26062,0.25902,0.25312,0.24325,0.23246,0.22127,0.20898,0.19673,0.18533,0.17449,0.16292,0.14859,0.12829,0.10283,0.07356,0.036945,-0.0071223,-0.057044,-0.11258,-0.17479,-0.24448,-0.32309,-0.40651,-0.488,-0.56404,-0.6352,-0.7022,-0.76588,-0.82806,-0.8892,-0.9493,-1.0075,-1.0639,-1.1189,-1.1729,-1.2269,-1.2819,-1.3379,-1.3941,-1.4483,-1.4998,-1.5489,-1.5961,-1.6418,-1.6861,-1.7288,-1.7694,-1.8083,-1.8464,-1.8841,-1.9217,-1.959,-1.9962,-2.0331,-2.069,-2.103,-2.1353,-2.1662,-2.1955,-2.2233,-2.2502,-2.2771,-2.3042,-2.3315,-2.3589,-2.3866,-2.4142,-2.441,-2.4667,-2.491,-2.5132,-2.5332,-2.5515,-2.5687,-2.5849,-2.6003,-2.6153,-2.6303,-2.6452,-2.6599,-2.6739,-2.6872,-2.6996,-2.7113,-2.7219,-2.7308,-2.7379,-2.7433,-2.7464,-2.7472,-2.7471,-2.746,-2.744,-2.7404,-2.7356,-2.7294,-2.7217,-2.7128,-2.7017,-2.6877,-2.6714,-2.6528,-2.6316,-2.6086,-2.5842,-2.5581,-2.5303,-2.5009,-2.4699,-2.4375,-2.4044,-2.3704,-2.3353,-2.2994,-2.2625,-2.2249,-2.1862,-2.1465,-2.1056,-2.0635,-2.0202,-1.9757,-1.9305,-1.8846,-1.8379,-1.7908,-1.7431,-1.6951,-1.6468,-1.5986,-1.5505,-1.5023,-1.4536,-1.4045,-1.3553,-1.3066,-1.2585,-1.2106,-1.1631,-1.116,-1.0695,-1.0237,-0.97864,-0.93435,-0.89097,-0.84855,-0.80698,-0.76679,-0.72871,-0.69274,-0.65831,-0.6246,-0.59128,-0.55863,-0.52707,-0.49676,-0.46745,-0.4391,-0.41173,-0.3853,-0.35972,-0.33487,-0.31078,-0.28767,-0.26551,-0.24407,-0.22362,-0.20435,-0.1859,-0.16834,-0.15188,-0.1364,-0.12196,-0.10876,-0.096333,-0.084851,-0.074752,-0.065773,-0.057724,-0.050801
glycerin,x,38,-0.025497,-0.022905,-0.019525,-0.015613,-0.010919,-0.0050732,0.0011991,0.0076071,0.015053,0.02265,0.029524,0.03692,0.043358,0.04485,0.034266,0.015111,-0.0073694,-0.038247,-0.082307,-0.13038,-0.1801,-0.22886,-0.26621,-0.29172,-0.31146,-0.32736,-0.33936,-0.34848,-0.35644,-0.37071,-0.39903,-0.43708,-0.4797,-0.52774,-0.57932,-0.63148,-0.68304,-0.73521,-0.7909,-0.85252,-0.91976,-0.99093,-1.0639,-1.1345,-1.1999,-1.2587,-1.31,-1.3554,-1.3971,-1.4373,-1.478,-1.5196,-1.5622,-1.6058,-1.6495,-1.6926,-1.7342,-1.7742,-1.8134,-1.8519,-1.8901,-1.9281,-1.9656,-2.0022,-2.038,-2.0724,-2.1047,-2.1348,-2.1635,-2.1915,-2.219,-2.2464,-2.2744,-2.3038,-2.3344,-2.3646,-2.3934,-2.4209,-2.4472,-2.4723,-2.4963,-2.5195,-2.5422,-2.5644,-2.5862,-2.6075,-2.6282,-2.6478,-2.6663,-2.6842,-2.7012,-2.7166,-2.7307,-2.7438,-2.7564,-2.7685,-2.78,-2.7906,-2.8003,-2.8093,-2.8175,-2.8254,-2.8326,-2.8374,-2.8393,-2.8402,-2.8396,-2.8369,-2.8316,-2.8246,-2.8164,-2.8064,-2.7949,-2.7822,-2.7677,-2.7518,-2.7353,-2.7187,-2.7018,-2.6841,-2.6654,-2.6456,-2.6246,-2.6018,-2.5772,-2.551,-2.5235,-2.4947,-2.4646,-2.4329,-2.3997,-2.3653,-2.33,-2.2937,-2.2562,-2.2174,-2.1773,-2.1362,-2.0945,-2.052,-2.0089,-1.9654,-1.9216,-1.8771,-1.8316,-1.7849,-1.7373,-1.6896,-1.642,-1.5944,-1.5465,-1.4981,-1.4493,-1.4002,-1.3505,-1.3001,-1.2494,-1.1993,-1.1498,-1.1008,-1.0523,-1.0044,-0.9568,-0.90912,-0.86131,-0.81384,-0.76754,-0.72275,-0.67962,-0.63821,-0.59856,-0.56069,-0.52444,-0.48978,-0.45679,-0.42543,-0.39538,-0.36667,-0.33952,-0.31415,-0.29051,-0.26849,-0.24765,-0.22815,-0.2102,-0.19371,-0.1782,-0.16326,-0.14867,-0.13462,-0.12143,-0.10921,-0.097543,-0.086637,-0.076786,-0.067765,-0.059476,-0.051909,-0.044794,-0.038148,-0.032076
glycerin,x,39,-0.0059134,-0.0031176,0.00024841,0.004041,0.0084476,0.014247,0.021007,0.028297,0.036797,0.04652,0.057155,0.069962,0.084851,0.099137,0.11192,0.12247,0.12653,0.12118,0.10473,0.079063,0.051904,0.016455,-0.031271,-0.074924,-0.10506,-0.13147,-0.15171,-0.16115,-0.16639,-0.17328,-0.18279,-0.19703,-0.22481,-0.26272,-0.30942,-0.37328,-0.44804,-0.52384,-0.60205,-0.68138,-0.75549,-0.82416,-0.88874,-0.94749,-1.0001,-1.0481,-1.092,-1.1324,-1.1696,-1.2054,-1.2426,-1.2822,-1.3241,-1.3676,-1.4119,-1.4567,-1.5014,-1.545,-1.5875,-1.6284,-1.6676,-1.7052,-1.742,-1.7785,-1.8149,-1.8514,-1.8884,-1.9255,-1.9625,-1.9984,-2.0331,-2.0669,-2.1009,-2.1353,-2.1704,-2.2061,-2.2428,-2.2796,-2.3158,-2.3502,-2.3825,-2.4123,-2.4398,-2.465,-2.4884,-2.5105,-2.5315,-2.5516,-2.5709,-2.5899,-2.6085,-2.6268,-2.6446,-2.6616,-2.6774,-2.692,-2.706,-2.7191,-2.7303,-2.7389,-2.7462,-2.7521,-2.7562,-2.7581,-2.7575,-2.7557,-2.7524,-2.7472,-2.7401,-2.7317,-2.722,-2.7115,-2.7006,-2.6898,-2.6792,-2.6681,-2.6557,-2.6417,-2.6262,-2.6097,-2.592,-2.5727,-2.5515,-2.5284,-2.5039,-2.4785,-2.4527,-2.4259,-2.398,-2.3688,-2.3384,-2.3068,-2.2742,-2.2404,-2.2054,-2.1697,-2.1339,-2.0981,-2.0621,-2.0256,-1.9886,-1.951,-1.9124,-1.8728,-1.8321,-1.7907,-1.7493,-1.7079,-1.6663,-1.624,-1.5808,-1.5368,-1.4927,-1.4489,-1.4054,-1.3617,-1.3176,-1.273,-1.2283,-1.1838,-1.1398,-1.0963,-1.053,-1.0098,-0.96653,-0.92327,-0.88046,-0.83861,-0.7978,-0.7582,-0.71986,-0.68241,-0.64576,-0.6099,-0.57484,-0.54043,-0.50703,-0.47512,-0.44457,-0.41532,-0.38735,-0.36036,-0.3344,-0.30972,-0.28634,-0.26404,-0.24277,-0.22253,-0.20308,-0.18437,-0.16652,-0.14912,-0.13241,-0.11744,-0.10478,-0.09355,-0.083264,-0.07348,-0.064168,-0.05543,-0.047328
glycerin,x,40,-0.022273,-0.01899,-0.014935,-0.010301,-0.0051168,0.0014799,0.0089467,0.016425,0.023797,0.031414,0.038781,0.045678,0.052899,0.059652,0.064767,0.066702,0.064914,0.06015,0.050132,0.022077,-0.024722,-0.081513,-0.14914,-0.2312,-0.31981,-0.41422,-0.52125,-0.62972,-0.71865,-0.78699,-0.83794,-0.86509,-0.8714,-0.86635,-0.85417,-0.84095,-0.83048,-0.83173,-0.849,-0.88103,-0.92249,-0.9732,-1.0322,-1.0976,-1.1676,-1.2409,-1.3152,-1.3873,-1.4548,-1.5179,-1.575,-1.6229,-1.6622,-1.6971,-1.7308,-1.7648,-1.7985,-1.832,-1.8666,-1.9031,-1.941,-1.9794,-2.0174,-2.0547,-2.0917,-2.129,-2.1666,-2.2036,-2.2388,-2.2718,-2.3027,-2.3314,-2.3574,-2.3813,-2.4042,-2.427,-2.4496,-2.4716,-2.4932,-2.515,-2.5371,-2.5589,-2.5797,-2.5992,-2.6177,-2.6348,-2.65,-2.6633,-2.6752,-2.6864,-2.6971,-2.7074,-2.7169,-2.7257,-2.7332,-2.7391,-2.7443,-2.7488,-2.7525,-2.754,-2.753,-2.7501,-2.7466,-2.7412,-2.7338,-2.7235,-2.711,-2.6963,-2.6802,-2.663,-2.6452,-2.6266,-2.6071,-2.5865,-2.5649,-2.5421,-2.518,-2.4927,-2.4663,-2.4391,-2.4113,-2.3828,-2.3535,-2.323,-2.2912,-2.258,-2.2235,-2.1879,-2.1516,-2.1148,-2.0778,-2.0406,-2.0028,-1.9643,-1.9248,-1.8849,-1.8447,-1.8042,-1.7635,-1.7224,-1.681,-1.6396,-1.5982,-1.5566,-1.5147,-1.4724,-1.4298,-1.3874,-1.3456,-1.3045,-1.2641,-1.2244,-1.1852,-1.1469,-1.1091,-1.0717,-1.0346,-0.99786,-0.96174,-0.92627,-0.89099,-0.85572,-0.82077,-0.78692,-0.75452,-0.72336,-0.69288,-0.66274,-0.63303,-0.60399,-0.57579,-0.54843,-0.52198,-0.49625,-0.47121,-0.44696,-0.42354,-0.40109,-0.37977,-0.35969,-0.34064,-0.32223,-0.3042,-0.28658,-0.26959,-0.2531,-0.23682,-0.22033,-0.20379,-0.18766,-0.17224,-0.15718,-0.14285,-0.12989,-0.11838,-0.10781,-0.097844,-0.088214,-0.078913,-0.070008,-0.061559
glycerin,x,41,-0.02145,-0.016392,-0.010507,-0.0039496,0.0033275,0.011603,0.021087,0.032215,0.045285,0.06045,0.078899,0.10072,0.12512,0.15377,0.18569,0.21798,0.25164,0.28529,0.31579,0.34463,0.37048,0.3907,0.40892,0.42235,0.42595,0.42383,0.41729,0.40531,0.3757,0.3367,0.29854,0.25651,0.21336,0.17245,0.13217,0.092832,0.055126,0.018955,-0.0176,-0.056386,-0.097939,-0.14514,-0.20058,-0.26406,-0.33292,-0.40536,-0.48032,-0.55276,-0.62052,-0.68586,-0.74906,-0.8106,-0.87083,-0.92997,-0.98756,-1.0432,-1.097,-1.1491,-1.2015,-1.2568,-1.316,-1.3766,-1.4362,-1.495,-1.5522,-1.606,-1.6571,-1.7054,-1.7506,-1.7928,-1.8335,-1.8736,-1.9131,-1.9524,-1.9921,-2.0319,-2.071,-2.1085,-2.145,-2.1811,-2.2169,-2.2524,-2.287,-2.3211,-2.3549,-2.388,-2.4202,-2.4516,-2.4812,-2.5086,-2.5342,-2.5588,-2.5826,-2.6058,-2.6282,-2.6499,-2.6711,-2.6918,-2.7123,-2.7325,-2.7513,-2.7691,-2.7858,-2.7996,-2.8113,-2.8212,-2.8276,-2.832,-2.8353,-2.8363,-2.8342,-2.8302,-2.8261,-2.8207,-2.814,-2.8069,-2.7998,-2.7918,-2.7821,-2.7697,-2.7552,-2.7396,-2.7225,-2.7031,-2.681,-2.6557,-2.6285,-2.6007,-2.5718,-2.5418,-2.5109,-2.4788,-2.4454,-2.4102,-2.3734,-2.3353,-2.2963,-2.256,-2.2141,-2.1705,-2.1251,-2.0789,-2.0323,-1.9852,-1.9373,-1.8886,-1.839,-1.789,-1.7385,-1.6877,-1.6366,-1.5856,-1.5347,-1.4839,-1.4326,-1.3811,-1.3295,-1.2779,-1.2266,-1.1759,-1.1257,-1.0761,-1.0274,-0.97948,-0.9324,-0.88604,-0.84032,-0.79587,-0.75321,-0.71212,-0.67231,-0.63362,-0.59589,-0.55948,-0.52477,-0.49148,-0.45973,-0.42963,-0.40099,-0.37363,-0.34731,-0.32216,-0.29842,-0.27609,-0.25478,-0.23432,-0.21471,-0.19593,-0.17798,-0.1607,-0.14409,-0.12858,-0.11428,-0.1009,-0.088491,-0.07689,-0.066045,-0.056289,-0.047554,-0.039597,-0.032581
glycerin,x,42,-0.0069094,-0.010803,-0.018538,-0.029582,-0.043403,-0.061169,-0.083561,-0.1095,-0.1393,-0.18336,-0.23944,-0.29804,-0.35443,-0.41755,-0.48415,-0.5421,-0.58723,-0.62322,-0.64597,-0.65262,-0.65682,-0.6608,-0.65779,-0.64835,-0.63406,-0.62205,-0.62492,-0.64191,-0.6646,-0.69384,-0.73368,-0.78149,-0.83752,-0.89779,-0.95984,-1.0255,-1.0949,-1.1661,-1.2372,-1.3105,-1.384,-1.4554,-1.5229,-1.5877,-1.6489,-1.7057,-1.7592,-1.8085,-1.8531,-1.8937,-1.9321,-1.9683,-2.0029,-2.0365,-2.07,-2.1042,-2.1402,-2.1772,-2.215,-2.2529,-2.2911,-2.3291,-2.3668,-2.4026,-2.436,-2.4671,-2.4971,-2.5257,-2.5531,-2.5791,-2.6038,-2.6283,-2.6532,-2.6784,-2.7033,-2.728,-2.7522,-2.7758,-2.7974,-2.8167,-2.8338,-2.8493,-2.8629,-2.8747,-2.8848,-2.8936,-2.9014,-2.9091,-2.9168,-2.9242,-2.9311,-2.9378,-2.9446,-2.951,-2.9564,-2.9605,-2.964,-2.9666,-2.9681,-2.9673,-2.964,-2.9596,-2.9551,-2.9495,-2.9415,-2.9321,-2.9221,-2.9108,-2.8983,-2.8844,-2.8694,-2.8534,-2.8362,-2.8177,-2.7983,-2.7776,-2.7551,-2.7313,-2.707,-2.6826,-2.6577,-2.6321,-2.6052,-2.5771,-2.548,-2.5178,-2.4866,-2.4542,-2.4203,-2.3846,-2.3471,-2.3081,-2.2682,-2.228,-2.1874,-2.146,-2.1039,-2.0612,-2.0179,-1.9742,-1.9301,-1.8855,-1.8405,-1.7953,-1.7503,-1.7053,-1.6606,-1.6157,-1.5704,-1.5244,-1.4779,-1.4313,-1.3853,-1.3399,-1.2949,-1.2498,-1.2039,-1.1575,-1.1112,-1.0658,-1.0215,-0.97813,-0.93564,-0.89395,-0.85307,-0.81306,-0.77386,-0.73533,-0.69734,-0.66027,-0.62444,-0.59,-0.55694,-0.52514,-0.4947,-0.46552,-0.43772,-0.41155,-0.38703,-0.36385,-0.34153,-0.31987,-0.29885,-0.27867,-0.25946,-0.24108,-0.22336,-0.20624,-0.18983,-0.17418,-0.15909,-0.14479,-0.13164,-0.11983,-0.10897,-0.098883,-0.089427,-0.080428,-0.071855,-0.063777,-0.056264
